"","edgeid","author","mentioned","degree_author","weight","vertexid","x","y","order"
"1122",561,"@nouripour","@sigmargabriel",39,84,38,0.438371146789077,-0.898794046299167,"2"
"1123",562,"@nouripour","@SteinbachErika",39,7,27,-0.882947592858927,-0.469471562785891,"1"
"1124",562,"@nouripour","@SteinbachErika",39,7,39,0.559192903470747,-0.829037572555042,"2"
"1125",563,"@nouripour","@sven_giegold",39,9,27,-0.882947592858927,-0.469471562785891,"1"
"1126",563,"@nouripour","@sven_giegold",39,9,40,0.669130606358858,-0.743144825477395,"2"
"1127",564,"@nouripour","@ThomasOppermann",39,45,27,-0.882947592858927,-0.469471562785891,"1"
"1128",564,"@nouripour","@ThomasOppermann",39,45,42,0.848048096156426,-0.529919264233205,"2"
"1129",565,"@nouripour","@tsghessen",39,718,27,-0.882947592858927,-0.469471562785891,"1"
"1130",565,"@nouripour","@tsghessen",39,718,43,0.913545457642601,-0.4067366430758,"2"
"1131",566,"@nouripour","@Volker_Beck",39,1146,27,-0.882947592858927,-0.469471562785891,"1"
"1132",566,"@nouripour","@Volker_Beck",39,1146,44,0.961261695938319,-0.275637355816999,"2"
"1133",567,"@oezoguz","@OlafScholz",23,43,28,-0.809016994374948,-0.587785252292473,"1"
"1134",567,"@oezoguz","@OlafScholz",23,43,29,-0.719339800338651,-0.694658370458997,"2"
"1135",568,"@oezoguz","@peter_simone",23,4,28,-0.809016994374948,-0.587785252292473,"1"
"1136",568,"@oezoguz","@peter_simone",23,4,30,-0.615661475325658,-0.788010753606722,"2"
"1137",569,"@oezoguz","@peteraltmaier",23,2,28,-0.809016994374948,-0.587785252292473,"1"
"1138",569,"@oezoguz","@peteraltmaier",23,2,31,-0.5,-0.866025403784438,"2"
"1139",570,"@oezoguz","@petertauber",23,4,28,-0.809016994374948,-0.587785252292473,"1"
"1140",570,"@oezoguz","@petertauber",23,4,32,-0.374606593415912,-0.927183854566787,"2"
"1141",571,"@oezoguz","@Ralf_Stegner",23,18,28,-0.809016994374948,-0.587785252292473,"1"
"1142",571,"@oezoguz","@Ralf_Stegner",23,18,35,0.0348994967025013,-0.999390827019096,"2"
"1143",572,"@oezoguz","@RenateKuenast",23,3,28,-0.809016994374948,-0.587785252292473,"1"
"1144",572,"@oezoguz","@RenateKuenast",23,3,37,0.309016994374947,-0.951056516295154,"2"
"1145",573,"@oezoguz","@sigmargabriel",23,1,28,-0.809016994374948,-0.587785252292473,"1"
"1146",573,"@oezoguz","@sigmargabriel",23,1,38,0.438371146789077,-0.898794046299167,"2"
"1147",574,"@oezoguz","@ThomasOppermann",23,3,28,-0.809016994374948,-0.587785252292473,"1"
"1148",574,"@oezoguz","@ThomasOppermann",23,3,42,0.848048096156426,-0.529919264233205,"2"
"1149",575,"@oezoguz","@tsghessen",23,35,28,-0.809016994374948,-0.587785252292473,"1"
"1150",575,"@oezoguz","@tsghessen",23,35,43,0.913545457642601,-0.4067366430758,"2"
"1151",576,"@oezoguz","@Volker_Beck",23,20,28,-0.809016994374948,-0.587785252292473,"1"
"1152",576,"@oezoguz","@Volker_Beck",23,20,44,0.961261695938319,-0.275637355816999,"2"
"1153",577,"@OlafScholz","@peter_simone",31,75,29,-0.719339800338651,-0.694658370458997,"1"
"1154",577,"@OlafScholz","@peter_simone",31,75,30,-0.615661475325658,-0.788010753606722,"2"
"1155",578,"@OlafScholz","@peteraltmaier",31,17,29,-0.719339800338651,-0.694658370458997,"1"
"1156",578,"@OlafScholz","@peteraltmaier",31,17,31,-0.5,-0.866025403784438,"2"
"1157",579,"@OlafScholz","@petertauber",31,15,29,-0.719339800338651,-0.694658370458997,"1"
"1158",579,"@OlafScholz","@petertauber",31,15,32,-0.374606593415912,-0.927183854566787,"2"
"1159",580,"@OlafScholz","@Ralf_Stegner",31,256,29,-0.719339800338651,-0.694658370458997,"1"
"1160",580,"@OlafScholz","@Ralf_Stegner",31,256,35,0.0348994967025013,-0.999390827019096,"2"
"1161",581,"@OlafScholz","@RegSprecher",31,15,29,-0.719339800338651,-0.694658370458997,"1"
"1162",581,"@OlafScholz","@RegSprecher",31,15,36,0.17364817766693,-0.984807753012208,"2"
"1163",582,"@OlafScholz","@RenateKuenast",31,39,29,-0.719339800338651,-0.694658370458997,"1"
"1164",582,"@OlafScholz","@RenateKuenast",31,39,37,0.309016994374947,-0.951056516295154,"2"
"1165",583,"@OlafScholz","@sigmargabriel",31,135,29,-0.719339800338651,-0.694658370458997,"1"
"1166",583,"@OlafScholz","@sigmargabriel",31,135,38,0.438371146789077,-0.898794046299167,"2"
"1167",584,"@OlafScholz","@ThomasOppermann",31,108,29,-0.719339800338651,-0.694658370458997,"1"
"1168",584,"@OlafScholz","@ThomasOppermann",31,108,42,0.848048096156426,-0.529919264233205,"2"
"1169",585,"@OlafScholz","@tsghessen",31,674,29,-0.719339800338651,-0.694658370458997,"1"
"1170",585,"@OlafScholz","@tsghessen",31,674,43,0.913545457642601,-0.4067366430758,"2"
"1171",586,"@OlafScholz","@Volker_Beck",31,33,29,-0.719339800338651,-0.694658370458997,"1"
"1172",586,"@OlafScholz","@Volker_Beck",31,33,44,0.961261695938319,-0.275637355816999,"2"
"1173",587,"@peter_simone","@peteraltmaier",38,49,30,-0.615661475325658,-0.788010753606722,"1"
"1174",587,"@peter_simone","@peteraltmaier",38,49,31,-0.5,-0.866025403784438,"2"
"1175",588,"@peter_simone","@petertauber",38,34,30,-0.615661475325658,-0.788010753606722,"1"
"1176",588,"@peter_simone","@petertauber",38,34,32,-0.374606593415912,-0.927183854566787,"2"
"1177",589,"@peter_simone","@PetraPauMaHe",38,19,30,-0.615661475325658,-0.788010753606722,"1"
"1178",589,"@peter_simone","@PetraPauMaHe",38,19,33,-0.241921895599668,-0.970295726275996,"2"
"1179",590,"@peter_simone","@Ralf_Stegner",38,192,30,-0.615661475325658,-0.788010753606722,"1"
"1180",590,"@peter_simone","@Ralf_Stegner",38,192,35,0.0348994967025013,-0.999390827019096,"2"
"1181",591,"@peter_simone","@RegSprecher",38,1,30,-0.615661475325658,-0.788010753606722,"1"
"1182",591,"@peter_simone","@RegSprecher",38,1,36,0.17364817766693,-0.984807753012208,"2"
"1183",592,"@peter_simone","@RenateKuenast",38,290,30,-0.615661475325658,-0.788010753606722,"1"
"1184",592,"@peter_simone","@RenateKuenast",38,290,37,0.309016994374947,-0.951056516295154,"2"
"1185",593,"@peter_simone","@sigmargabriel",38,46,30,-0.615661475325658,-0.788010753606722,"1"
"1186",593,"@peter_simone","@sigmargabriel",38,46,38,0.438371146789077,-0.898794046299167,"2"
"1187",594,"@peter_simone","@sven_giegold",38,2,30,-0.615661475325658,-0.788010753606722,"1"
"1188",594,"@peter_simone","@sven_giegold",38,2,40,0.669130606358858,-0.743144825477395,"2"
"1189",595,"@peter_simone","@ThomasOppermann",38,51,30,-0.615661475325658,-0.788010753606722,"1"
"1190",595,"@peter_simone","@ThomasOppermann",38,51,42,0.848048096156426,-0.529919264233205,"2"
"1191",596,"@peter_simone","@tsghessen",38,446,30,-0.615661475325658,-0.788010753606722,"1"
"1192",596,"@peter_simone","@tsghessen",38,446,43,0.913545457642601,-0.4067366430758,"2"
"1193",597,"@peter_simone","@Volker_Beck",38,504,30,-0.615661475325658,-0.788010753606722,"1"
"1194",597,"@peter_simone","@Volker_Beck",38,504,44,0.961261695938319,-0.275637355816999,"2"
"1195",598,"@peter_simone","@WinneHermann",38,2,30,-0.615661475325658,-0.788010753606722,"1"
"1196",598,"@peter_simone","@WinneHermann",38,2,45,0.99026806874157,-0.139173100960066,"2"
"1197",599,"@peteraltmaier","@petertauber",37,75,31,-0.5,-0.866025403784438,"1"
"1198",599,"@peteraltmaier","@petertauber",37,75,32,-0.374606593415912,-0.927183854566787,"2"
"1199",600,"@peteraltmaier","@PetraPauMaHe",37,8,31,-0.5,-0.866025403784438,"1"
"1200",600,"@peteraltmaier","@PetraPauMaHe",37,8,33,-0.241921895599668,-0.970295726275996,"2"
"1201",601,"@peteraltmaier","@Ralf_Stegner",37,83,31,-0.5,-0.866025403784438,"1"
"1202",601,"@peteraltmaier","@Ralf_Stegner",37,83,35,0.0348994967025013,-0.999390827019096,"2"
"1203",602,"@peteraltmaier","@RegSprecher",37,8,31,-0.5,-0.866025403784438,"1"
"1204",602,"@peteraltmaier","@RegSprecher",37,8,36,0.17364817766693,-0.984807753012208,"2"
"1205",603,"@peteraltmaier","@RenateKuenast",37,70,31,-0.5,-0.866025403784438,"1"
"1206",603,"@peteraltmaier","@RenateKuenast",37,70,37,0.309016994374947,-0.951056516295154,"2"
"1207",604,"@peteraltmaier","@sigmargabriel",37,2,31,-0.5,-0.866025403784438,"1"
"1208",604,"@peteraltmaier","@sigmargabriel",37,2,38,0.438371146789077,-0.898794046299167,"2"
"1209",605,"@peteraltmaier","@SteinbachErika",37,2,31,-0.5,-0.866025403784438,"1"
"1210",605,"@peteraltmaier","@SteinbachErika",37,2,39,0.559192903470747,-0.829037572555042,"2"
"1211",606,"@peteraltmaier","@sven_giegold",37,3,31,-0.5,-0.866025403784438,"1"
"1212",606,"@peteraltmaier","@sven_giegold",37,3,40,0.669130606358858,-0.743144825477395,"2"
"1213",607,"@peteraltmaier","@ThomasOppermann",37,36,31,-0.5,-0.866025403784438,"1"
"1214",607,"@peteraltmaier","@ThomasOppermann",37,36,42,0.848048096156426,-0.529919264233205,"2"
"1215",608,"@peteraltmaier","@tsghessen",37,158,31,-0.5,-0.866025403784438,"1"
"1216",608,"@peteraltmaier","@tsghessen",37,158,43,0.913545457642601,-0.4067366430758,"2"
"1217",609,"@peteraltmaier","@Volker_Beck",37,159,31,-0.5,-0.866025403784438,"1"
"1218",609,"@peteraltmaier","@Volker_Beck",37,159,44,0.961261695938319,-0.275637355816999,"2"
"1219",610,"@petertauber","@PetraPauMaHe",37,11,32,-0.374606593415912,-0.927183854566787,"1"
"1220",610,"@petertauber","@PetraPauMaHe",37,11,33,-0.241921895599668,-0.970295726275996,"2"
"1221",611,"@petertauber","@Ralf_Stegner",37,127,32,-0.374606593415912,-0.927183854566787,"1"
"1222",611,"@petertauber","@Ralf_Stegner",37,127,35,0.0348994967025013,-0.999390827019096,"2"
"1223",612,"@petertauber","@RegSprecher",37,6,32,-0.374606593415912,-0.927183854566787,"1"
"1224",612,"@petertauber","@RegSprecher",37,6,36,0.17364817766693,-0.984807753012208,"2"
"1225",613,"@petertauber","@RenateKuenast",37,147,32,-0.374606593415912,-0.927183854566787,"1"
"1226",613,"@petertauber","@RenateKuenast",37,147,37,0.309016994374947,-0.951056516295154,"2"
"1227",614,"@petertauber","@sigmargabriel",37,21,32,-0.374606593415912,-0.927183854566787,"1"
"1228",614,"@petertauber","@sigmargabriel",37,21,38,0.438371146789077,-0.898794046299167,"2"
"1229",615,"@petertauber","@SteinbachErika",37,6,32,-0.374606593415912,-0.927183854566787,"1"
"1230",615,"@petertauber","@SteinbachErika",37,6,39,0.559192903470747,-0.829037572555042,"2"
"1231",616,"@petertauber","@ThomasOppermann",37,76,32,-0.374606593415912,-0.927183854566787,"1"
"1232",616,"@petertauber","@ThomasOppermann",37,76,42,0.848048096156426,-0.529919264233205,"2"
"1233",617,"@petertauber","@tsghessen",37,336,32,-0.374606593415912,-0.927183854566787,"1"
"1234",617,"@petertauber","@tsghessen",37,336,43,0.913545457642601,-0.4067366430758,"2"
"1235",618,"@petertauber","@Volker_Beck",37,366,32,-0.374606593415912,-0.927183854566787,"1"
"1236",618,"@petertauber","@Volker_Beck",37,366,44,0.961261695938319,-0.275637355816999,"2"
"1237",619,"@PetraPauMaHe","@Ralf_Stegner",29,3,33,-0.241921895599668,-0.970295726275996,"1"
"1238",619,"@PetraPauMaHe","@Ralf_Stegner",29,3,35,0.0348994967025013,-0.999390827019096,"2"
"1239",620,"@PetraPauMaHe","@RenateKuenast",29,30,33,-0.241921895599668,-0.970295726275996,"1"
"1240",620,"@PetraPauMaHe","@RenateKuenast",29,30,37,0.309016994374947,-0.951056516295154,"2"
"1241",621,"@PetraPauMaHe","@sigmargabriel",29,1,33,-0.241921895599668,-0.970295726275996,"1"
"1242",621,"@PetraPauMaHe","@sigmargabriel",29,1,38,0.438371146789077,-0.898794046299167,"2"
"1243",622,"@PetraPauMaHe","@sven_giegold",29,1,33,-0.241921895599668,-0.970295726275996,"1"
"1244",622,"@PetraPauMaHe","@sven_giegold",29,1,40,0.669130606358858,-0.743144825477395,"2"
"1245",623,"@PetraPauMaHe","@SWagenknecht",29,7,33,-0.241921895599668,-0.970295726275996,"1"
"1246",623,"@PetraPauMaHe","@SWagenknecht",29,7,41,0.766044443118978,-0.64278760968654,"2"
"1247",624,"@PetraPauMaHe","@ThomasOppermann",29,4,33,-0.241921895599668,-0.970295726275996,"1"
"1248",624,"@PetraPauMaHe","@ThomasOppermann",29,4,42,0.848048096156426,-0.529919264233205,"2"
"1249",625,"@PetraPauMaHe","@tsghessen",29,24,33,-0.241921895599668,-0.970295726275996,"1"
"1250",625,"@PetraPauMaHe","@tsghessen",29,24,43,0.913545457642601,-0.4067366430758,"2"
"1251",626,"@PetraPauMaHe","@Volker_Beck",29,210,33,-0.241921895599668,-0.970295726275996,"1"
"1252",626,"@PetraPauMaHe","@Volker_Beck",29,210,44,0.961261695938319,-0.275637355816999,"2"
"1253",627,"@Ralf_Stegner","@RegSprecher",38,1,35,0.0348994967025013,-0.999390827019096,"1"
"1254",627,"@Ralf_Stegner","@RegSprecher",38,1,36,0.17364817766693,-0.984807753012208,"2"
"1255",628,"@Ralf_Stegner","@RenateKuenast",38,188,35,0.0348994967025013,-0.999390827019096,"1"
"1256",628,"@Ralf_Stegner","@RenateKuenast",38,188,37,0.309016994374947,-0.951056516295154,"2"
"1257",629,"@Ralf_Stegner","@sigmargabriel",38,241,35,0.0348994967025013,-0.999390827019096,"1"
"1258",629,"@Ralf_Stegner","@sigmargabriel",38,241,38,0.438371146789077,-0.898794046299167,"2"
"1259",630,"@Ralf_Stegner","@SteinbachErika",38,3,35,0.0348994967025013,-0.999390827019096,"1"
"1260",630,"@Ralf_Stegner","@SteinbachErika",38,3,39,0.559192903470747,-0.829037572555042,"2"
"1261",631,"@Ralf_Stegner","@sven_giegold",38,1,35,0.0348994967025013,-0.999390827019096,"1"
"1262",631,"@Ralf_Stegner","@sven_giegold",38,1,40,0.669130606358858,-0.743144825477395,"2"
"1263",632,"@Ralf_Stegner","@ThomasOppermann",38,170,35,0.0348994967025013,-0.999390827019096,"1"
"1264",632,"@Ralf_Stegner","@ThomasOppermann",38,170,42,0.848048096156426,-0.529919264233205,"2"
"1265",633,"@Ralf_Stegner","@tsghessen",38,3369,35,0.0348994967025013,-0.999390827019096,"1"
"1266",633,"@Ralf_Stegner","@tsghessen",38,3369,43,0.913545457642601,-0.4067366430758,"2"
"1267",634,"@Ralf_Stegner","@Volker_Beck",38,178,35,0.0348994967025013,-0.999390827019096,"1"
"1268",634,"@Ralf_Stegner","@Volker_Beck",38,178,44,0.961261695938319,-0.275637355816999,"2"
"1269",635,"@RegSprecher","@RenateKuenast",27,3,36,0.17364817766693,-0.984807753012208,"1"
"1270",635,"@RegSprecher","@RenateKuenast",27,3,37,0.309016994374947,-0.951056516295154,"2"
"1271",636,"@RegSprecher","@sigmargabriel",27,68,36,0.17364817766693,-0.984807753012208,"1"
"1272",636,"@RegSprecher","@sigmargabriel",27,68,38,0.438371146789077,-0.898794046299167,"2"
"1273",637,"@RegSprecher","@sven_giegold",27,4,36,0.17364817766693,-0.984807753012208,"1"
"1274",637,"@RegSprecher","@sven_giegold",27,4,40,0.669130606358858,-0.743144825477395,"2"
"1275",638,"@RegSprecher","@tsghessen",27,7,36,0.17364817766693,-0.984807753012208,"1"
"1276",638,"@RegSprecher","@tsghessen",27,7,43,0.913545457642601,-0.4067366430758,"2"
"1277",639,"@RegSprecher","@Volker_Beck",27,12,36,0.17364817766693,-0.984807753012208,"1"
"1278",639,"@RegSprecher","@Volker_Beck",27,12,44,0.961261695938319,-0.275637355816999,"2"
"1279",640,"@RenateKuenast","@sigmargabriel",41,55,37,0.309016994374947,-0.951056516295154,"1"
"1280",640,"@RenateKuenast","@sigmargabriel",41,55,38,0.438371146789077,-0.898794046299167,"2"
"1281",641,"@RenateKuenast","@SteinbachErika",41,11,37,0.309016994374947,-0.951056516295154,"1"
"1282",641,"@RenateKuenast","@SteinbachErika",41,11,39,0.559192903470747,-0.829037572555042,"2"
"1283",642,"@RenateKuenast","@sven_giegold",41,7,37,0.309016994374947,-0.951056516295154,"1"
"1284",642,"@RenateKuenast","@sven_giegold",41,7,40,0.669130606358858,-0.743144825477395,"2"
"1285",643,"@RenateKuenast","@ThomasOppermann",41,80,37,0.309016994374947,-0.951056516295154,"1"
"1286",643,"@RenateKuenast","@ThomasOppermann",41,80,42,0.848048096156426,-0.529919264233205,"2"
"1287",644,"@RenateKuenast","@tsghessen",41,473,37,0.309016994374947,-0.951056516295154,"1"
"1288",644,"@RenateKuenast","@tsghessen",41,473,43,0.913545457642601,-0.4067366430758,"2"
"1289",645,"@RenateKuenast","@Volker_Beck",41,576,37,0.309016994374947,-0.951056516295154,"1"
"1290",645,"@RenateKuenast","@Volker_Beck",41,576,44,0.961261695938319,-0.275637355816999,"2"
"1291",646,"@sigmargabriel","@sven_giegold",35,16,38,0.438371146789077,-0.898794046299167,"1"
"1292",646,"@sigmargabriel","@sven_giegold",35,16,40,0.669130606358858,-0.743144825477395,"2"
"1293",647,"@sigmargabriel","@ThomasOppermann",35,86,38,0.438371146789077,-0.898794046299167,"1"
"1294",647,"@sigmargabriel","@ThomasOppermann",35,86,42,0.848048096156426,-0.529919264233205,"2"
"1295",648,"@sigmargabriel","@tsghessen",35,1107,38,0.438371146789077,-0.898794046299167,"1"
"1296",648,"@sigmargabriel","@tsghessen",35,1107,43,0.913545457642601,-0.4067366430758,"2"
"1297",649,"@sigmargabriel","@Volker_Beck",35,29,38,0.438371146789077,-0.898794046299167,"1"
"1298",649,"@sigmargabriel","@Volker_Beck",35,29,44,0.961261695938319,-0.275637355816999,"2"
"1299",650,"@SteinbachErika","@ThomasOppermann",20,1,39,0.559192903470747,-0.829037572555042,"1"
"1300",650,"@SteinbachErika","@ThomasOppermann",20,1,42,0.848048096156426,-0.529919264233205,"2"
"1301",651,"@SteinbachErika","@tsghessen",20,4,39,0.559192903470747,-0.829037572555042,"1"
"1302",651,"@SteinbachErika","@tsghessen",20,4,43,0.913545457642601,-0.4067366430758,"2"
"1303",652,"@SteinbachErika","@Volker_Beck",20,29,39,0.559192903470747,-0.829037572555042,"1"
"1304",652,"@SteinbachErika","@Volker_Beck",20,29,44,0.961261695938319,-0.275637355816999,"2"
"1305",653,"@sven_giegold","@ThomasOppermann",20,2,40,0.669130606358858,-0.743144825477395,"1"
"1306",653,"@sven_giegold","@ThomasOppermann",20,2,42,0.848048096156426,-0.529919264233205,"2"
"1307",654,"@sven_giegold","@tsghessen",20,7,40,0.669130606358858,-0.743144825477395,"1"
"1308",654,"@sven_giegold","@tsghessen",20,7,43,0.913545457642601,-0.4067366430758,"2"
"1309",655,"@sven_giegold","@Volker_Beck",20,4,40,0.669130606358858,-0.743144825477395,"1"
"1310",655,"@sven_giegold","@Volker_Beck",20,4,44,0.961261695938319,-0.275637355816999,"2"
"1311",656,"@SWagenknecht","@Volker_Beck",8,6,41,0.766044443118978,-0.64278760968654,"1"
"1312",656,"@SWagenknecht","@Volker_Beck",8,6,44,0.961261695938319,-0.275637355816999,"2"
"1313",657,"@ThomasOppermann","@tsghessen",37,577,42,0.848048096156426,-0.529919264233205,"1"
"1314",657,"@ThomasOppermann","@tsghessen",37,577,43,0.913545457642601,-0.4067366430758,"2"
"1315",658,"@ThomasOppermann","@Volker_Beck",37,227,42,0.848048096156426,-0.529919264233205,"1"
"1316",658,"@ThomasOppermann","@Volker_Beck",37,227,44,0.961261695938319,-0.275637355816999,"2"
"1317",659,"@ThomasOppermann","@WinneHermann",37,1,42,0.848048096156426,-0.529919264233205,"1"
"1318",659,"@ThomasOppermann","@WinneHermann",37,1,45,0.99026806874157,-0.139173100960066,"2"
"1319",660,"@tsghessen","@Volker_Beck",39,421,43,0.913545457642601,-0.4067366430758,"1"
"1320",660,"@tsghessen","@Volker_Beck",39,421,44,0.961261695938319,-0.275637355816999,"2"
"1321",661,"@Volker_Beck","@WinneHermann",41,2,44,0.961261695938319,-0.275637355816999,"1"
"1322",661,"@Volker_Beck","@WinneHermann",41,2,45,0.99026806874157,-0.139173100960066,"2"
